timestamp,unit_id,net_station_heat_rate,ppa_reference_heat_rate,aux_load_mw,fuel_heat_input_mmbtu,ramp_rate_mw_per_min,restart_flag,heat_rate_deviation_percent,fuel_cost_impact_usd
2023-01-11T15:00:00Z,STS-U1,9657.509,9193.234,51.719,5135.776,0.411,0,5.05,720.36
2023-01-11T16:00:00Z,STS-U1,9609.353,9129.52,52.375,5429.932,0.544,0,5.256,791.15
2023-01-11T17:00:00Z,STS-U1,9477.214,9092.941,52.83,5573.031,0.375,0,4.226,659.42
2023-01-11T18:00:00Z,STS-U1,9536.755,9069.228,53.6,5778.363,0.285,0,5.155,826.72
2023-01-11T19:00:00Z,STS-U1,9453.514,9058.151,54.217,5818.761,0.15,0,4.365,710.26
2023-01-11T20:00:00Z,STS-U1,9462.553,9069.764,52.453,5718.61,0.157,0,4.331,692.89
2023-01-11T21:00:00Z,STS-U1,9281.065,9070.385,53.7,5616.054,0.008,0,2.323,372.15
2023-01-11T22:00:00Z,STS-U1,9494.644,9093.624,53.549,5585.761,0.278,0,4.41,688.77
2023-01-11T23:00:00Z,STS-U1,9675.312,9136.48,51.995,5425.727,0.433,0,5.898,882.24
2023-01-12T00:00:00Z,STS-U1,9627.809,9156.554,52.557,5301.104,0.179,0,5.147,757.66
2023-01-12T01:00:00Z,STS-U1,9632.91,9195.318,51.272,5109.063,0.316,0,4.759,677.75
2023-01-12T02:00:00Z,STS-U1,9721.013,9226.756,51.01,5017.003,0.234,0,5.357,744.97
2023-01-12T03:00:00Z,STS-U1,9681.392,9250.539,49.793,4888.284,0.166,0,4.658,635.39
2023-01-12T04:00:00Z,STS-U1,9566.771,9236.644,50.579,4893.057,0.096,0,3.574,493.2
2023-01-12T05:00:00Z,STS-U1,9368.976,9240.264,50.52,4777.123,0.025,0,1.393,191.72
2023-01-12T06:00:00Z,STS-U1,9426.048,9243.086,50.64,4796.276,0.02,0,1.979,271.98
2023-01-12T07:00:00Z,STS-U1,9828.688,9274.007,49.633,4868.881,0.208,0,5.981,802.83
2023-01-12T08:00:00Z,STS-U1,9742.285,9322.419,49.244,4645.381,0.303,0,4.504,585.0
2023-01-12T09:00:00Z,STS-U1,9685.958,9342.737,48.682,4543.237,0.12,0,3.674,470.46
2023-01-12T10:00:00Z,STS-U1,9829.542,9391.21,48.686,4449.565,0.273,0,4.667,579.89
2023-01-12T11:00:00Z,STS-U1,9478.652,9391.42,48.423,4287.585,0.001,0,0.929,115.33
2023-01-12T12:00:00Z,STS-U1,9763.89,9357.701,48.732,4529.742,0.188,0,4.341,550.83
2023-01-12T13:00:00Z,STS-U1,9423.941,9349.526,48.43,4395.706,0.047,0,0.796,101.47
2023-01-12T14:00:00Z,STS-U1,9735.442,9265.692,50.298,4861.059,0.517,0,5.07,685.73
2023-01-12T15:00:00Z,STS-U1,9506.939,9196.454,51.01,5034.768,0.493,0,3.376,480.76
2023-01-12T16:00:00Z,STS-U1,9612.357,9134.518,52.82,5408.849,0.522,0,5.231,786.22
2023-01-12T17:00:00Z,STS-U1,9510.342,9088.433,53.184,5625.015,0.473,0,4.642,729.75
2023-01-12T18:00:00Z,STS-U1,9586.03,9066.152,53.896,5834.256,0.274,0,5.734,925.37
2023-01-12T19:00:00Z,STS-U1,9364.336,9059.453,54.117,5752.644,0.091,0,3.365,547.81
2023-01-12T20:00:00Z,STS-U1,9289.853,9059.398,54.177,5707.877,0.001,0,2.544,414.19
2023-01-12T21:00:00Z,STS-U1,9423.73,9068.263,53.905,5719.85,0.12,0,3.92,631.16
2023-01-12T22:00:00Z,STS-U1,9501.116,9092.013,53.199,5596.526,0.287,0,4.5,705.01
2023-01-12T23:00:00Z,STS-U1,9686.809,9130.023,52.172,5468.966,0.391,0,6.098,919.75
2023-01-13T00:00:00Z,STS-U1,9674.678,9168.884,51.457,5255.74,0.344,0,5.516,804.02
2023-01-13T01:00:00Z,STS-U1,9692.212,9194.158,51.003,5143.131,0.202,0,5.417,773.42
2023-01-13T02:00:00Z,STS-U1,9756.191,9223.288,50.857,5048.268,0.218,0,5.778,807.01
2023-01-13T03:00:00Z,STS-U1,9391.936,9219.8,50.649,4872.073,0.025,0,1.867,261.36
2023-01-13T04:00:00Z,STS-U1,9526.048,9239.158,50.506,4861.484,0.138,0,3.105,428.57
2023-01-13T05:00:00Z,STS-U1,9543.432,9252.672,50.051,4812.786,0.093,0,3.142,429.25
2023-01-13T06:00:00Z,STS-U1,9486.624,9246.705,50.528,4811.837,0.041,0,2.595,356.28
2023-01-13T07:00:00Z,STS-U1,9688.887,9285.841,50.028,4759.099,0.259,0,4.34,579.65
2023-01-13T08:00:00Z,STS-U1,9591.777,9303.405,49.82,4645.88,0.11,0,3.1,409.0
2023-01-13T09:00:00Z,STS-U1,9694.13,9337.956,49.65,4572.714,0.208,0,3.814,492.0
2023-01-13T10:00:00Z,STS-U1,9798.41,9371.388,49.353,4506.389,0.192,0,4.557,575.17
2023-01-13T11:00:00Z,STS-U1,9485.151,9361.292,49.088,4392.182,0.057,0,1.323,167.99
2023-01-13T12:00:00Z,STS-U1,9702.243,9387.367,49.284,4409.972,0.145,0,3.354,419.23
2023-01-13T13:00:00Z,STS-U1,9801.455,9325.754,49.154,4660.962,0.352,0,5.101,662.68
2023-01-13T14:00:00Z,STS-U1,9616.58,9256.972,49.862,4831.085,0.435,0,3.885,529.27
2023-01-13T15:00:00Z,STS-U1,9695.848,9200.365,50.52,5112.637,0.405,0,5.385,765.51
2023-01-13T16:00:00Z,STS-U1,9465.983,9127.649,52.014,5355.606,0.616,0,3.707,560.9
2023-01-13T17:00:00Z,STS-U1,9551.478,9085.818,53.265,5667.441,0.439,0,5.125,809.7
2023-01-13T18:00:00Z,STS-U1,9452.33,9073.55,54.031,5699.984,0.148,0,4.175,669.42
2023-01-13T19:00:00Z,STS-U1,9498.963,9058.971,54.345,5841.363,0.194,0,4.857,793.04
2023-01-13T20:00:00Z,STS-U1,9249.645,9058.363,54.113,5690.65,0.009,0,2.112,344.95
2023-01-13T21:00:00Z,STS-U1,9603.241,9080.143,53.915,5743.12,0.283,0,5.761,917.07
2023-01-13T22:00:00Z,STS-U1,9423.472,9092.625,52.927,5544.348,0.145,0,3.639,570.68
2023-01-13T23:00:00Z,STS-U1,9646.581,9149.751,51.636,5336.881,0.564,0,5.43,805.91
2023-01-14T00:00:00Z,STS-U1,9736.311,9265.244,50.774,4867.857,0.874,0,5.084,690.6
2023-01-14T01:00:00Z,STS-U1,9720.478,9286.984,49.45,4764.754,0.141,0,4.668,623.12
2023-01-14T02:00:00Z,STS-U1,9762.994,9309.228,49.175,4701.49,0.139,0,4.874,640.86
2023-01-14T03:00:00Z,STS-U1,9816.092,9340.642,48.811,4612.744,0.188,0,5.09,655.3
2023-01-14T04:00:00Z,STS-U1,9829.054,9369.257,48.696,4521.063,0.164,0,4.908,620.36
2023-01-14T05:00:00Z,STS-U1,9473.953,9365.65,48.893,4371.131,0.02,0,1.156,146.59
2023-01-14T06:00:00Z,STS-U1,9604.371,9378.883,49.303,4392.609,0.074,0,2.404,302.55
2023-01-14T07:00:00Z,STS-U1,9772.404,9420.256,48.536,4331.018,0.223,0,3.738,457.91
2023-01-14T08:00:00Z,STS-U1,9860.227,9456.115,47.849,4253.83,0.185,0,4.274,511.56
2023-01-14T09:00:00Z,STS-U1,9579.503,9464.26,47.254,4103.481,0.041,0,1.218,144.86
2023-01-14T10:00:00Z,STS-U1,9920.3,9501.572,46.958,4137.502,0.183,0,4.407,512.53
2023-01-14T11:00:00Z,STS-U1,9509.445,9500.813,47.686,3975.153,0.004,0,0.091,10.59
2023-01-14T12:00:00Z,STS-U1,9809.143,9484.398,47.043,4141.077,0.08,0,3.424,402.42
2023-01-14T13:00:00Z,STS-U1,9832.052,9458.887,47.712,4232.079,0.127,0,3.945,471.52
2023-01-14T14:00:00Z,STS-U1,9793.89,9376.574,48.806,4481.953,0.435,0,4.451,560.66
2023-01-14T15:00:00Z,STS-U1,9784.327,9296.677,49.363,4759.268,0.47,0,5.245,696.43
2023-01-14T16:00:00Z,STS-U1,9598.651,9209.448,50.747,5024.146,0.594,0,4.226,598.17
2023-01-14T17:00:00Z,STS-U1,9482.342,9153.714,51.204,5222.178,0.448,0,3.59,531.47
2023-01-14T18:00:00Z,STS-U1,9417.822,9146.31,51.867,5229.738,0.065,0,2.969,442.79
2023-01-14T19:00:00Z,STS-U1,9625.619,9117.171,53.19,5516.255,0.274,0,5.577,855.8
2023-01-14T20:00:00Z,STS-U1,9436.491,9107.513,52.624,5458.196,0.098,0,3.612,558.93
2023-01-14T21:00:00Z,STS-U1,9545.795,9141.26,52.007,5328.155,0.327,0,4.425,663.3
2023-01-14T22:00:00Z,STS-U1,9463.927,9172.89,51.512,5122.996,0.273,0,3.173,462.83
2023-01-14T23:00:00Z,STS-U1,9654.063,9210.449,51.242,5053.612,0.293,0,4.816,682.27
2023-01-15T00:00:00Z,STS-U1,9717.777,9255.394,49.921,4888.699,0.318,0,4.996,683.48
2023-01-15T01:00:00Z,STS-U1,9613.517,9276.078,50.185,4759.83,0.137,0,3.638,490.95
2023-01-15T02:00:00Z,STS-U1,9704.344,9314.871,49.59,4657.213,0.244,0,4.181,549.3
2023-01-15T03:00:00Z,STS-U1,9531.621,9328.129,49.06,4523.654,0.08,0,2.181,283.84
2023-01-15T04:00:00Z,STS-U1,9662.458,9348.991,48.038,4504.958,0.122,0,3.353,429.58
2023-01-15T05:00:00Z,STS-U1,9647.241,9360.69,48.697,4465.447,0.067,0,3.061,389.89
2023-01-15T06:00:00Z,STS-U1,9745.301,9376.283,48.806,4460.662,0.088,0,3.936,496.56
2023-01-15T07:00:00Z,STS-U1,9576.595,9382.427,48.646,4362.364,0.034,0,2.069,260.04
2023-01-15T08:00:00Z,STS-U1,9982.289,9449.04,48.356,4333.037,0.353,0,5.643,680.59
2023-01-15T09:00:00Z,STS-U1,9625.331,9438.352,47.913,4205.434,0.055,0,1.981,240.23
2023-01-15T10:00:00Z,STS-U1,9906.512,9468.489,47.582,4234.262,0.153,0,4.626,550.58
2023-01-15T11:00:00Z,STS-U1,9669.977,9479.048,48.091,4107.719,0.052,0,2.014,238.54
2023-01-15T12:00:00Z,STS-U1,9670.024,9486.491,47.017,4076.154,0.036,0,1.935,227.55
2023-01-15T13:00:00Z,STS-U1,9927.387,9437.711,47.766,4337.918,0.245,0,5.189,629.41
2023-01-15T14:00:00Z,STS-U1,9873.181,9369.275,48.919,4543.511,0.368,0,5.378,682.18
2023-01-15T15:00:00Z,STS-U1,9776.731,9296.406,49.642,4759.292,0.432,0,5.167,687.92
2023-01-15T16:00:00Z,STS-U1,9525.279,9225.268,50.409,4916.362,0.476,0,3.252,455.61
2023-01-15T17:00:00Z,STS-U1,9582.551,9168.744,51.665,5208.35,0.436,0,4.513,661.83
2023-01-15T18:00:00Z,STS-U1,9653.131,9125.703,51.785,5470.08,0.384,0,5.78,879.53
2023-01-15T19:00:00Z,STS-U1,9384.593,9111.127,52.648,5407.402,0.144,0,3.001,463.74
2023-01-15T20:00:00Z,STS-U1,9558.79,9125.716,52.555,5423.914,0.145,0,4.746,723.28
2023-01-15T21:00:00Z,STS-U1,9617.545,9147.494,51.712,5333.074,0.201,0,5.139,767.24
2023-01-15T22:00:00Z,STS-U1,9568.183,9166.777,51.701,5210.29,0.166,0,4.379,643.47
2023-01-15T23:00:00Z,STS-U1,9624.283,9217.085,50.562,5003.204,0.392,0,4.418,623.21
2023-01-16T00:00:00Z,STS-U1,9493.621,9169.469,51.053,5150.785,0.37,0,3.535,517.81
2023-01-16T01:00:00Z,STS-U1,9646.738,9197.763,51.138,5104.214,0.225,0,4.881,699.5
2023-01-16T02:00:00Z,STS-U1,9560.73,9215.753,50.566,4975.807,0.135,0,3.743,528.71
2023-01-16T03:00:00Z,STS-U1,9539.794,9235.277,50.249,4881.602,0.14,0,3.297,458.91
2023-01-16T04:00:00Z,STS-U1,9390.428,9246.851,50.153,4758.962,0.08,0,1.553,214.31
2023-01-16T05:00:00Z,STS-U1,9346.03,9250.33,50.751,4728.703,0.024,0,1.035,142.62
2023-01-16T06:00:00Z,STS-U1,9337.173,9249.284,50.464,4725.546,0.007,0,0.95,131.03
2023-01-16T07:00:00Z,STS-U1,9644.512,9272.626,50.292,4789.214,0.156,0,4.011,544.04
2023-01-16T08:00:00Z,STS-U1,9698.721,9297.684,49.197,4712.346,0.16,0,4.313,574.09
2023-01-16T09:00:00Z,STS-U1,9733.84,9373.156,49.369,4471.071,0.445,0,3.848,488.17
2023-01-16T10:00:00Z,STS-U1,9513.766,9364.31,48.358,4388.739,0.05,0,1.596,203.17
2023-01-16T11:00:00Z,STS-U1,9602.226,9381.917,48.596,4375.178,0.098,0,2.348,295.83
2023-01-16T12:00:00Z,STS-U1,9804.002,9360.197,49.147,4544.069,0.122,0,4.741,606.26
2023-01-16T13:00:00Z,STS-U1,9730.739,9328.314,48.491,4611.968,0.185,0,4.314,562.19
2023-01-16T14:00:00Z,STS-U1,9830.732,9250.946,49.752,4961.645,0.492,0,6.267,862.59
2023-01-16T15:00:00Z,STS-U1,9747.48,9195.199,51.64,5173.959,0.403,0,6.006,864.22
2023-01-16T16:00:00Z,STS-U1,9644.415,9140.394,51.825,5385.998,0.458,0,5.514,829.86
2023-01-16T17:00:00Z,STS-U1,9488.861,9091.632,53.03,5590.15,0.491,0,4.369,690.01
2023-01-16T18:00:00Z,STS-U1,9587.218,9065.54,53.917,5839.862,0.319,0,5.755,937.03
2023-01-16T19:00:00Z,STS-U1,9434.886,9059.46,53.871,5793.603,0.083,0,4.144,679.85
2023-01-16T20:00:00Z,STS-U1,9397.461,9064.135,54.439,5739.791,0.064,0,3.677,600.44
2023-01-16T21:00:00Z,STS-U1,9578.679,9082.921,53.519,5705.56,0.237,0,5.458,870.99
2023-01-16T22:00:00Z,STS-U1,9566.605,9099.889,53.222,5585.531,0.192,0,5.129,803.8
2023-01-16T23:00:00Z,STS-U1,9583.387,9127.989,52.719,5426.921,0.284,0,4.989,760.76
2023-01-17T00:00:00Z,STS-U1,9582.414,9158.259,52.029,5262.625,0.273,0,4.631,687.24
2023-01-17T01:00:00Z,STS-U1,9719.123,9204.243,51.265,5115.002,0.369,0,5.594,799.5
2023-01-17T02:00:00Z,STS-U1,9342.391,9207.918,50.812,4897.024,0.028,0,1.46,207.99
2023-01-17T03:00:00Z,STS-U1,9453.875,9226.005,49.859,4871.312,0.132,0,2.47,346.49
2023-01-17T04:00:00Z,STS-U1,9607.692,9248.993,50.312,4862.137,0.161,0,3.878,535.73
2023-01-17T05:00:00Z,STS-U1,9257.201,9250.467,50.262,4678.711,0.01,0,0.073,10.05
2023-01-17T06:00:00Z,STS-U1,9618.21,9273.644,49.795,4767.54,0.154,0,3.716,504.14
2023-01-17T07:00:00Z,STS-U1,9411.874,9271.1,49.555,4672.393,0.017,0,1.518,206.3
2023-01-17T08:00:00Z,STS-U1,9713.355,9327.539,49.599,4617.185,0.352,0,4.136,541.42
2023-01-17T09:00:00Z,STS-U1,9682.485,9349.504,49.465,4526.396,0.129,0,3.561,459.59
2023-01-17T10:00:00Z,STS-U1,9636.208,9370.824,48.402,4424.45,0.121,0,2.832,359.79
2023-01-17T11:00:00Z,STS-U1,9529.703,9375.35,48.467,4361.719,0.025,0,1.646,208.62
2023-01-17T12:00:00Z,STS-U1,9634.255,9371.688,49.04,4426.911,0.02,0,2.802,356.3
2023-01-17T13:00:00Z,STS-U1,9666.766,9350.916,48.784,4507.745,0.118,0,3.378,435.0
2023-01-17T14:00:00Z,STS-U1,9697.529,9264.6,49.796,4841.462,0.532,0,4.673,638.4
2023-01-17T15:00:00Z,STS-U1,9760.783,9202.405,51.471,5147.079,0.44,0,6.068,869.77
2023-01-17T16:00:00Z,STS-U1,9568.296,9145.797,52.285,5319.926,0.464,0,4.62,693.96
2023-01-17T17:00:00Z,STS-U1,9475.035,9095.385,52.866,5556.641,0.498,0,4.174,657.79
2023-01-17T18:00:00Z,STS-U1,9517.308,9066.858,53.604,5784.311,0.343,0,4.968,808.89
2023-01-17T19:00:00Z,STS-U1,9392.086,9060.982,53.943,5756.07,0.079,0,3.654,599.61
2023-01-17T20:00:00Z,STS-U1,9247.994,9058.147,53.542,5686.04,0.04,0,2.096,344.94
2023-01-17T21:00:00Z,STS-U1,9438.474,9065.912,53.842,5745.745,0.106,0,4.109,670.28
2023-01-17T22:00:00Z,STS-U1,9610.047,9096.59,53.22,5631.579,0.369,0,5.644,889.32
2023-01-17T23:00:00Z,STS-U1,9622.085,9128.135,52.337,5444.362,0.322,0,5.411,826.13
2023-01-18T00:00:00Z,STS-U1,9652.857,9177.438,51.153,5200.341,0.432,0,5.18,757.14
2023-01-18T01:00:00Z,STS-U1,9559.899,9207.397,51.163,5016.631,0.233,0,3.828,546.86
2023-01-18T02:00:00Z,STS-U1,9367.823,9218.972,51.46,4870.546,0.086,0,1.615,228.81
2023-01-18T03:00:00Z,STS-U1,9494.11,9235.191,50.522,4861.163,0.116,0,2.804,391.99
2023-01-18T04:00:00Z,STS-U1,9539.93,9247.454,50.301,4833.775,0.085,0,3.163,438.22
2023-01-18T05:00:00Z,STS-U1,9478.099,9262.19,50.686,4749.465,0.1,0,2.331,319.96
2023-01-18T06:00:00Z,STS-U1,9395.913,9269.669,49.712,4671.239,0.05,0,1.362,185.63
2023-01-18T07:00:00Z,STS-U1,9661.587,9288.541,49.674,4732.311,0.122,0,4.016,540.45
2023-01-18T08:00:00Z,STS-U1,9774.907,9327.679,49.541,4645.391,0.241,0,4.795,628.7
2023-01-18T09:00:00Z,STS-U1,9514.062,9327.15,48.816,4516.331,0.003,0,2.004,262.48
2023-01-18T10:00:00Z,STS-U1,9829.544,9373.575,48.634,4506.436,0.268,0,4.864,618.46
2023-01-18T11:00:00Z,STS-U1,9528.978,9366.393,48.669,4391.992,0.04,0,1.736,221.72
2023-01-18T12:00:00Z,STS-U1,9594.23,9353.947,49.256,4468.42,0.071,0,2.569,331.14
2023-01-18T13:00:00Z,STS-U1,9765.302,9318.325,49.205,4670.432,0.21,0,4.797,632.62
2023-01-18T14:00:00Z,STS-U1,9713.178,9261.52,50.074,4863.918,0.36,0,4.877,669.35
2023-01-18T15:00:00Z,STS-U1,9654.535,9205.963,51.668,5077.403,0.393,0,4.873,698.23
2023-01-18T16:00:00Z,STS-U1,9591.126,9143.361,52.348,5345.792,0.513,0,4.897,738.73
2023-01-18T17:00:00Z,STS-U1,9579.291,9095.693,53.009,5617.204,0.473,0,5.317,839.46
2023-01-18T18:00:00Z,STS-U1,9496.574,9064.791,54.333,5794.297,0.374,0,4.763,779.94
2023-01-18T19:00:00Z,STS-U1,9434.736,9054.471,54.295,5837.89,0.144,0,4.2,696.64
2023-01-18T20:00:00Z,STS-U1,9459.927,9073.963,53.087,5692.692,0.263,0,4.254,687.72
2023-01-18T21:00:00Z,STS-U1,9371.55,9070.234,54.692,5681.194,0.047,0,3.322,540.9
2023-01-18T22:00:00Z,STS-U1,9567.202,9095.422,53.131,5613.002,0.299,0,5.187,819.7
2023-01-18T23:00:00Z,STS-U1,9526.513,9121.837,52.509,5426.654,0.274,0,4.436,682.72
2023-01-19T00:00:00Z,STS-U1,9670.696,9161.164,51.619,5292.765,0.358,0,5.562,825.98
2023-01-19T01:00:00Z,STS-U1,9635.903,9197.573,51.477,5102.593,0.294,0,4.766,687.56
2023-01-19T02:00:00Z,STS-U1,9679.557,9224.538,50.792,5002.745,0.2,0,4.933,696.67
2023-01-19T03:00:00Z,STS-U1,9455.775,9218.109,50.2,4907.936,0.047,0,2.578,365.47
2023-01-19T04:00:00Z,STS-U1,9491.872,9228.306,51.156,4893.814,0.074,0,2.856,402.62
2023-01-19T05:00:00Z,STS-U1,9588.681,9244.317,50.56,4873.376,0.112,0,3.725,518.61
2023-01-19T06:00:00Z,STS-U1,9597.858,9254.404,50.78,4840.465,0.069,0,3.711,513.29
2023-01-19T07:00:00Z,STS-U1,9522.426,9267.716,50.15,4745.65,0.089,0,2.748,376.2
2023-01-19T08:00:00Z,STS-U1,9757.516,9319.345,49.154,4662.607,0.325,0,4.702,620.57
2023-01-19T09:00:00Z,STS-U1,9625.698,9340.491,49.233,4527.843,0.126,0,3.053,397.66
2023-01-19T10:00:00Z,STS-U1,9471.801,9350.572,48.715,4417.302,0.058,0,1.296,167.59
2023-01-19T11:00:00Z,STS-U1,9720.318,9367.427,49.049,4480.48,0.096,0,3.767,482.22
2023-01-19T12:00:00Z,STS-U1,9530.228,9372.422,48.588,4372.45,0.028,0,1.684,214.65
2023-01-19T13:00:00Z,STS-U1,9712.594,9310.392,48.914,4670.521,0.362,0,4.32,573.46
2023-01-19T14:00:00Z,STS-U1,9717.281,9271.526,50.392,4830.512,0.246,0,4.808,657.07
2023-01-19T15:00:00Z,STS-U1,9606.55,9203.43,51.185,5058.526,0.478,0,4.38,629.49
2023-01-19T16:00:00Z,STS-U1,9562.733,9140.692,51.591,5336.592,0.518,0,4.617,698.51
2023-01-19T17:00:00Z,STS-U1,9495.356,9095.176,52.534,5566.722,0.454,0,4.4,695.85
2023-01-19T18:00:00Z,STS-U1,9525.171,9066.664,53.503,5789.593,0.343,0,5.057,826.66
2023-01-19T19:00:00Z,STS-U1,9687.104,9053.576,54.905,6007.583,0.182,0,6.998,1165.5
2023-01-19T20:00:00Z,STS-U1,9336.286,9064.592,53.823,5693.226,0.155,0,2.997,491.52
2023-01-19T21:00:00Z,STS-U1,9489.177,9083.557,53.23,5645.231,0.238,0,4.465,715.95
2023-01-19T22:00:00Z,STS-U1,9569.131,9100.823,53.432,5583.248,0.194,0,5.146,810.75
2023-01-19T23:00:00Z,STS-U1,9553.227,9132.715,52.534,5382.483,0.319,0,4.604,703.05
2023-01-20T00:00:00Z,STS-U1,9642.474,9170.168,51.64,5233.854,0.329,0,5.15,760.8
2023-01-20T01:00:00Z,STS-U1,9603.535,9190.958,51.605,5116.187,0.167,0,4.489,652.33
2023-01-20T02:00:00Z,STS-U1,9577.852,9210.989,50.569,5004.967,0.152,0,3.983,569.01
2023-01-20T03:00:00Z,STS-U1,9533.413,9226.314,50.502,4917.155,0.112,0,3.329,470.17
2023-01-20T04:00:00Z,STS-U1,9416.707,9238.322,50.598,4809.848,0.085,0,1.931,270.48
2023-01-20T05:00:00Z,STS-U1,9375.48,9241.204,50.693,4778.387,0.02,0,1.453,203.17
2023-01-20T06:00:00Z,STS-U1,9524.816,9251.553,50.464,4811.674,0.071,0,2.954,409.86
2023-01-20T07:00:00Z,STS-U1,9665.155,9284.854,49.655,4747.495,0.219,0,4.096,554.67
2023-01-20T08:00:00Z,STS-U1,9831.369,9320.4,49.144,4694.049,0.22,0,5.482,724.46
2023-01-20T09:00:00Z,STS-U1,9734.86,9354.053,49.083,4531.88,0.198,0,4.071,526.47
2023-01-20T10:00:00Z,STS-U1,9627.749,9364.087,49.008,4448.302,0.057,0,2.816,361.81
2023-01-20T11:00:00Z,STS-U1,9718.874,9381.171,48.196,4426.835,0.096,0,3.6,456.88
2023-01-20T12:00:00Z,STS-U1,9846.44,9350.352,49.131,4596.863,0.174,0,5.306,687.97
2023-01-20T13:00:00Z,STS-U1,9747.278,9311.777,49.342,4686.427,0.229,0,4.677,622.03
2023-01-20T14:00:00Z,STS-U1,9733.119,9273.284,50.211,4829.919,0.243,0,4.959,677.93
2023-01-20T15:00:00Z,STS-U1,9594.401,9193.316,50.746,5092.51,0.567,0,4.363,632.53
2023-01-20T16:00:00Z,STS-U1,9560.57,9151.555,52.192,5285.516,0.344,0,4.469,671.9
2023-01-20T17:00:00Z,STS-U1,9615.138,9091.709,52.64,5660.29,0.59,0,5.757,915.67
2023-01-20T18:00:00Z,STS-U1,9505.13,9071.433,53.496,5742.038,0.243,0,4.781,778.62
2023-01-20T19:00:00Z,STS-U1,9470.329,9047.814,54.176,5915.863,0.332,0,4.67,784.45
2023-01-20T20:00:00Z,STS-U1,9523.371,9058.504,53.96,5856.458,0.158,0,5.132,849.72
2023-01-20T21:00:00Z,STS-U1,9565.607,9069.266,53.413,5793.773,0.145,0,5.473,893.64
2023-01-20T22:00:00Z,STS-U1,9613.24,9098.455,53.149,5621.011,0.345,0,5.658,894.83
2023-01-20T23:00:00Z,STS-U1,9551.6,9125.653,51.927,5414.182,0.278,0,4.668,717.82
2023-01-21T00:00:00Z,STS-U1,9757.507,9253.867,49.53,4910.911,1.019,0,5.442,753.67
2023-01-21T01:00:00Z,STS-U1,9720.351,9293.708,49.8,4743.263,0.26,0,4.591,619.06
2023-01-21T02:00:00Z,STS-U1,9634.927,9303.407,49.187,4660.671,0.06,0,3.563,476.89
2023-01-21T03:00:00Z,STS-U1,9565.983,9318.793,49.43,4575.639,0.094,0,2.653,351.64
2023-01-21T04:00:00Z,STS-U1,9532.002,9331.408,49.587,4517.717,0.076,0,2.15,282.77
2023-01-21T05:00:00Z,STS-U1,9609.677,9320.117,48.964,4587.448,0.068,0,3.107,411.16
2023-01-21T06:00:00Z,STS-U1,9743.715,9361.524,49.19,4512.134,0.242,0,4.083,526.48
2023-01-21T07:00:00Z,STS-U1,9695.62,9383.998,48.104,4406.283,0.126,0,3.321,421.31
2023-01-21T08:00:00Z,STS-U1,9696.241,9415.149,48.216,4309.851,0.168,0,2.986,371.72
2023-01-21T09:00:00Z,STS-U1,9909.493,9490.405,47.197,4167.525,0.382,0,4.416,524.42
2023-01-21T10:00:00Z,STS-U1,9740.281,9511.791,46.281,4027.206,0.103,0,2.402,281.11
2023-01-21T11:00:00Z,STS-U1,9583.021,9504.193,47.545,3995.211,0.036,0,0.829,97.8
2023-01-21T12:00:00Z,STS-U1,9751.354,9478.741,47.178,4134.268,0.124,0,2.876,343.98
2023-01-21T13:00:00Z,STS-U1,9739.847,9460.34,47.631,4187.334,0.092,0,2.955,357.65
2023-01-21T14:00:00Z,STS-U1,9751.762,9375.967,48.953,4466.082,0.446,0,4.008,512.28
2023-01-21T15:00:00Z,STS-U1,9702.71,9306.309,49.721,4688.199,0.407,0,4.259,570.16
2023-01-21T16:00:00Z,STS-U1,9717.719,9228.117,50.811,5007.692,0.517,0,5.306,751.1
2023-01-21T17:00:00Z,STS-U1,9636.776,9164.636,50.954,5250.818,0.49,0,5.152,765.92
2023-01-21T18:00:00Z,STS-U1,9521.627,9127.481,52.539,5393.0,0.332,0,4.318,664.7
2023-01-21T19:00:00Z,STS-U1,9500.491,9115.709,52.508,5446.394,0.115,0,4.221,656.84
2023-01-21T20:00:00Z,STS-U1,9219.76,9114.493,53.118,5297.85,0.012,0,1.155,180.13
2023-01-21T21:00:00Z,STS-U1,9526.259,9155.635,52.084,5245.227,0.383,0,4.048,607.75
2023-01-21T22:00:00Z,STS-U1,9361.761,9161.501,51.133,5117.518,0.05,0,2.186,326.05
2023-01-21T23:00:00Z,STS-U1,9606.118,9205.774,51.155,5047.83,0.353,0,4.349,626.62
2023-01-22T00:00:00Z,STS-U1,9673.267,9246.314,49.781,4900.839,0.291,0,4.618,644.36
2023-01-22T01:00:00Z,STS-U1,9696.451,9290.57,49.466,4739.886,0.292,0,4.369,591.07
2023-01-22T02:00:00Z,STS-U1,9742.177,9311.819,49.168,4682.13,0.132,0,4.622,616.22
2023-01-22T03:00:00Z,STS-U1,9750.168,9346.651,49.462,4567.658,0.207,0,4.317,563.24
2023-01-22T04:00:00Z,STS-U1,9554.695,9333.53,49.072,4516.356,0.077,0,2.37,311.51
2023-01-22T05:00:00Z,STS-U1,9915.811,9382.406,48.436,4514.866,0.279,0,5.685,723.76
2023-01-22T06:00:00Z,STS-U1,9370.916,9373.89,48.489,4293.824,0.047,0,-0.032,0.0
2023-01-22T07:00:00Z,STS-U1,9694.724,9396.723,48.296,4367.327,0.126,0,3.171,400.11
